Id,Name,Latitude,Longitude,Altitude,Ownership,Type,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,City,Kebele,Status
1015078,Bogna Kombe Health Post,8.109952900000000,40.106222199999998,1906.099999999999909,Public/Government,Health Post,Golocha,ET040803,Arsi,ET0408,Oromia,ET04,,Bogna kombe,Approved
1086309,Bogsiye Drug Store,4.177705700000000,42.057930100000000,166.699999999999989,Private for profit,Pharmacy,Dolo Ado,ET050902,Liban,ET0509,Somali,ET05,Dolo Ado,"01",Approved
1033818,Boha Tora Health Post,7.238686100000000,37.659190500000001,1862.700000000000045,Public/Government,Health Post,Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,,Boha Tora,Approved
1035632,Boha Tora Primary Clinic,7.213460200000000,37.636321700000003,1619.599999999999909,Private for profit,Clinic,Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,Hadero,,Approved
1058662,Boharsa Medium Clinic,7.129729400000000,40.005328200000001,2510.699999999999818,Private for profit,Clinic,Robe Town,ET041119,Bale,ET0411,Oromia,ET04,Robe,Kibxate,Approved
1071403,Bohboh Health Post,12.217088600000000,36.897349499999997,1981.099999999999909,Public/Government,Health Post,Takusa,ET031121,Central Gondar,ET0311,Amhara,ET03,,Bohboh,Approved
1046427,Bohe  Fadata Health Post,7.267688300000000,37.552522900000000,2034.500000000000000,Public/Government,Health Post,Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,,,Approved
1046428,Bohe Health Post,7.257212100000000,37.535007000000000,2008.700000000000045,Public/Government,Health Post,Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,,,Approved
1015083,Bohera Health Post,6.735328000000000,39.183261000000002,,Public/Government,Health Post,Nenesebo,ET041709,West Arsi,ET0417,Oromia,ET04,Bohera,Bohera,Approved
1070137,Bohiboh Health Center,12.217173100000000,36.897303299999997,1981.099999999999909,Public/Government,Health Center,Takusa,ET031121,Central Gondar,ET0311,Amhara,ET03,Delgi,Bohboh,Approved
1055200,Bohol Awees Health Center,5.611279800000000,44.303376600000000,203.500000000000000,Public/Government,Health Center,Kelafo,ET050605,Shabelle,ET0506,Somali,ET05,Qalafo,Boholaweys Kabele,Approved
1054464,Boholaley Health Post,8.376348800000002,43.348718200000000,1204.099999999999909,Public/Government,Health Post,Bilcil-Bur,ET050306,Jarar,ET0503,Somali,ET05,,Boholaley,Approved
1055749,Bohol-aras Health Post,5.096041900000000,42.165939000000002,272.000000000000000,Public/Government,Health Post,Hargele,ET050806,Afder,ET0508,Somali,ET05,Dirindir,Bohol-aras,Approved
1055128,Boholhagare health center,5.802958500000000,43.531966099999998,250.300000000000011,Public/Government,Health Center,Adadle,ET050602,Shabelle,ET0506,Somali,ET05,Adadle,"2",Approved
1054232,Boholi Health Post,10.422553000000001,40.235917299999997,711.007812500000000,Public/Government,Health Post,Hadelela,ET020505,Hari /Zone 5,ET0205,Afar,ET02,,,Approved
1055107,boholka Health Post,6.311768800000000,42.649119200000001,321.000000000000000,Public/Government,Health Post,Aba-Korow,ET050699,Shabelle,ET0506,Somali,ET05,Bur-ukun,Abaley kebele,Approved
1036463,Boji Basic Health Post,6.028624900000000,38.182551900000000,2041.799999999999955,Public/Government,Health Post,Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,Chelelektu,Boji,Approved
1060210,Boji Gabisa Health post,8.931231000000000,37.824829999999999,,Public/Government,Health Post,Ambo Zuria,ET040503,West Shewa,ET0405,Oromia,ET04,Altufa,Boji Gabisa,Approved
1015088,Boji Gafare Health Post,8.592603799999999,38.203832700000000,2300.000000000000000,Public/Government,Health Post,Becho (SW Shewa),ET041309,South West Shewa,ET0413,Oromia,ET04,Tulu Bolo,Boji Gafare,Approved
1015089,Boji Gara Arba Health Post,9.467103000000000,34.801319999999997,,Public/Government,Health Post,Gudetu Kondole,ET040109,West Wellega,ET0401,Oromia,ET04,Boji Gara Arba,Boji Gara Arba,Approved
1015092,Boji Health Post,9.075992899999999,41.319044800000000,1675.794000000000096,Public/Government,Health Post,Melka Balo,ET041012,East Hararge,ET0410,Oromia,ET04,Jaja,Boji,Approved
1048960,Boju medium Clinic,8.526271100000002,34.806237899999999,1815.242999999999938,Private for profit,Clinic,Denbi Dollo town,ET041806,Kelem Wellega,ET0418,Oromia,ET04,Denbi Dollo,Lafto,Approved
1045839,Boka Biherawi Drug Store,7.287276990000000,36.402485300000002,2514.000000000000000,Private for profit,Pharmacy,Adiyio,ET110205,Kefa,ET1102,South West Ethiopia,ET11,,Boka,Approved
1058414,Boka Health Center,7.287684620000000,36.397035590000002,2492.000000000000000,Public/Government,Health Center,Adiyio,ET110205,Kefa,ET1102,South West Ethiopia,ET11,,Boka,Approved
1033504,Boka Health Center,7.043017900000000,36.918545700000003,1382.500000000000000,Public/Government,Health Center,Kachi,ET110406,Dawuro,ET1104,South West Ethiopia,ET11,Boka,Koma Guncha,Approved
1015095,Boka Health Post,8.179881999999999,39.038508000000000,,Public/Government,Health Post,Ziway Dugda,ET040806,Arsi,ET0408,Oromia,ET04,,boka,Approved
1060166,Boka Health Post,7.265227420000000,36.412221969999997,2547.000000000000000,Public/Government,Health Post,Adiyio,ET110205,Kefa,ET1102,South West Ethiopia,ET11,,Boka,Approved
1045103,Bokaso 01 Health Post,6.754528500000000,38.505684799999997,2015.599999999999909,Public/Government,Health Post,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,,Bokaso 01,Approved
1015096,Bokaso Rural,6.754214800000000,38.518319800000000,2102.500000000000000,Public/Government,Health Post,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,Bokaso,Bokaso,Approved
1005666,Bokasso Health Center,6.754180000000000,38.505593300000001,2510.000000000000000,Public/Government,Health Center,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,Bokaso,Bokaso 01,Approved
1015097,Boke Bulala Health Post,5.870675800000000,39.095397300000002,1766.900000000000091,Public/Government,Health Post,Adola,ET041403,Guji,ET0414,Oromia,ET04,Buzayewu,Boke Bulala,Approved
1032700,Boke Drug Store,8.729225500000000,40.642352099999997,1891.160155999999915,Private for profit,Pharmacy,Boke,ET040910,West Hararge,ET0409,Oromia,ET04,Boke Tiko,Boke Tiko,Approved
1005667,Boke Gudo Health Center,8.711796200000000,40.732992299999999,1884.545898000000079,Public/Government,Health Center,Boke,ET040910,West Hararge,ET0409,Oromia,ET04,Boke Gudo,Boke Gudo,Approved
1015098,Boke Gudo Health Post,8.711166600000000,40.732785800000002,1891.995605000000069,Public/Government,Health Post,Boke,ET040910,West Hararge,ET0409,Oromia,ET04,Boke Gudo,Boke Gudo,Approved
1015099,Boke Health Post,8.594127000000000,35.001294999999999,,Public/Government,Health Post,Hawa Galan,ET041801,Kelem Wellega,ET0418,Oromia,ET04,Mojo,Boke,Approved
1015100,Boke Keda Health Post,9.208646999999999,35.475935999999997,,Public/Government,Health Post,Guliso,ET040119,West Wellega,ET0401,Oromia,ET04,Boke Keda,Boke Keda,Approved
1005668,Boke Tiko Health center,8.731825100000000,40.644313799999999,1898.654297000000042,Public/Government,Health Center,Boke,ET040910,West Hararge,ET0409,Oromia,ET04,Boke Tiko,Boke,Approved
1064866,Boke Tiko Health Post,9.083974400000001,40.868331200000000,1750.280273000000079,Public/Government,Health Post,Chiro town,ET040905,West Hararge,ET0409,Oromia,ET04,Boke Tiko,Boke Tiko,Approved
1015103,Boke Wako Health Post,8.358941099999999,41.119043300000001,1450.599999999999909,Public/Government,Health Post,Burqua Dhintu,ET040998,West Hararge,ET0409,Oromia,ET04,Boke Wako,Boke Wako,Approved
1069814,Bokekesa Health Center,11.437793400000000,39.876500000000000,1667.000000000000000,Public/Government,Health Center,Worebabu,ET030422,South Wello,ET0304,Amhara,ET03,bokekesa,"13",Approved
1081497,Bokeksa Drug Store,11.441746000000000,39.879530899999999,1821.000000000000000,Private for profit,Pharmacy,Worebabu,ET030422,South Wello,ET0304,Amhara,ET03,Bokeksa,"013",Approved
1072997,Bokeksa Zuria Health Post,11.438708600000000,39.878354700000003,1755.000000000000000,Public/Government,Health Post,Worebabu,ET030422,South Wello,ET0304,Amhara,ET03,,"13",Approved
1037596,Boketana srite Basic Health Post,8.260444000000000,37.643476999999997,,Public/Government,Health Post,Abeshege,ET070102,Guraghe,ET0701,SNNP,ET07,,Boketana seriti,Approved
1055696,Bokh Health Center,7.437912000000000,46.644654000000003,467.300000000000011,Public/Government,Health Center,Bokh,ET050702,Doolo,ET0507,Somali,ET05,Bolkh,"03",Approved
1047010,Bokireyeya Basic Health Post,6.465620400000000,36.588084000000002,1454.000000000000000,Public/Government,Health Post,Melekoza,ET071501,Gofa,ET0715,SNNP,ET07,,Laha 01,Approved
1066124,Boko Akas Basic Health Post,6.034514900000000,37.233393700000001,2573.937500000000000,Public/Government,Health Post,Kemba,ET071011,Gamo,ET0710,SNNP,ET07,,Boko,Approved
1088672,Boko Drug Store,9.134359900000000,42.077110800000000,1692.400024000000030,Private for profit,Pharmacy,Fedis,ET041005,East Hararge,ET0410,Oromia,ET04,Boko,"02",Approved
1005673,Boko Health Center,9.099574799999999,41.414667500000000,1497.500000000000000,Public/Government,Health Center,Melka Balo,ET041012,East Hararge,ET0410,Oromia,ET04,Boko,Boko,Approved
1080804,Boko Health Center Community Pharmacy,9.137121300000000,42.075423999999998,1700.800048999999944,Public/Government,Pharmacy,Fedis,ET041005,East Hararge,ET0410,Oromia,ET04,Boko,"01",Approved
1076021,Boko Health Post,10.359346600000000,37.010659900000000,1707.700000000000045,Public/Government,Health Post,Bure (AM),ET030710,West Gojam,ET0307,Amhara,ET03,,,Approved
1015107,Boko Health Post,9.100003400000000,41.414229400000004,1476.599999999999909,Public/Government,Health Post,Melka Balo,ET041012,East Hararge,ET0410,Oromia,ET04,Jaja,Boko,Approved
1058038,Boko Health Post,6.972539400000000,38.464827600000000,1740.799999999999955,Public/Government,Health Post,Hawasa town,ET160018,Sidama,ET1600,Sidama,ET16,Hawassa,Finchawa,Approved
1015122,Boko Town Health Post,9.141054000000000,42.077097400000000,0.000000000000000,Public/Government,Health Post,Fedis,ET041005,East Hararge,ET0410,Oromia,ET04,boko,Boko,Approved
1078526,Bokoji Dewaro,8.259061700000000,39.233956700000000,1789.500000000000000,Public/Government,Health Post,Adama,ET040703,East Shewa,ET0407,Oromia,ET04,Adama,Awash Melkasa,Approved
1083872,Bokoji Drug Store,7.536923100000000,39.259799999999998,2800.000000000000000,Private for profit,Pharmacy,Limu Bilbilo,ET040818,Arsi,ET0408,Oromia,ET04,Bokoji,"01",Approved
1064072,Bokoji Health Post,8.253201900000002,35.652348900000000,1802.219000000000051,Public/Government,Health Post,Becho (Ilu Aba Bora),ET040314,Ilu Aba Bora,ET0403,Oromia,ET04,Bokoji,Bokoji,Approved
1064435,Bokoji Mirti Health Post,7.426735000000000,39.444695699999997,2529.000000000000000,Public/Government,Health Post,Inkolo Wabe,ET040824,Arsi,ET0408,Oromia,ET04,,Bekoji Mirti,Approved
1064629,Bokoji Negeso Health Post,7.543062600000000,39.264027800000001,2864.199999999999818,Public/Government,Health Post,Limu Bilbilo,ET040818,Arsi,ET0408,Oromia,ET04,,Bokoji Negeso,Approved
1002186,Bokoji Primary Hospital,7.544733000000000,39.254232000000002,,Public/Government,Hospital,Bekoji town,ET040894,Arsi,ET0408,Oromia,ET04,Bekoji Town,Burka Kela,Approved
1015114,Bokol Health Post,6.563293000000000,41.632112700000000,637.899999999999977,Public/Government,Health Post,Rayitu,ET042104,East Bale,ET0421,Oromia,ET04,dadacha Bala,Bokol,Approved
1015112,Bokola Health Post,3.694577000000000,38.875771999999998,,Public/Government,Health Post,Guchi,ET041290,Borena,ET0412,Oromia,ET04,Bokola,Bokola,Approved
1064396,Bokola Health Post,3.694508000000000,38.875760900000003,1211.000000000000000,Public/Government,Health Post,Guchi,ET041290,Borena,ET0412,Oromia,ET04,Moyale,Bokola,Approved
1015111,Bokola Health Post,6.403812300000000,39.055407000000002,1934.700000000000045,Public/Government,Health Post,Chire,ET160014,Sidama,ET1600,Sidama,ET16,,,Approved
1056156,Bokoli Health Post,9.498200600000001,41.258419099999998,1208.000000000000000,Public/Government,Health Post,Goro Gutu,ET041010,East Hararge,ET0410,Oromia,ET04,Gota-biki,Bokali,Approved
1055928,Bokolmayo Health center,4.518590800000000,41.537209900000001,370.899999999999977,Public/Government,Health Center,Bokolmayo,ET050999,Liban,ET0509,Somali,ET05,boqolmayo,"01",Approved
1058711,Bokomura Health Post,7.731970800000000,37.835205600000002,2586.305143000000044,Public/Government,Health Post,Misha,ET070201,Hadiya,ET0702,SNNP,ET07,,Bokomura,Approved
1060481,Bokore Drug Store,10.054127700000000,42.061499200000000,740.000000000000000,Private for profit,Pharmacy,Shinile,ET050103,Siti,ET0501,Somali,ET05,Shinile,Harey,Approved
1005677,Bokore Health Center,6.891996300000000,38.826182500000002,2634.800000000000182,Public/Government,Health Center,Kokosa,ET041708,West Arsi,ET0417,Oromia,ET04,Bokore,Bokore,Approved
1015118,Bokore Health Post,6.892225000000000,38.826283300000000,2626.000000000000000,Public/Government,Health Post,Kokosa,ET041708,West Arsi,ET0417,Oromia,ET04,Bokore,Bokore,Approved
1005678,Bokosa Health Center,4.542093000000000,38.331847400000001,1584.628662000000077,Public/Government,Health Center,Dubluk,ET041291,Borena,ET0412,Oromia,ET04,Dubluki,Bokosa,Approved
1015119,Bokosa Health Post,4.540950600000000,38.331421499999998,1578.459961000000021,Public/Government,Health Post,Dubluk,ET041291,Borena,ET0412,Oromia,ET04,Bokosa,Bokosa,Approved
1038577,Boku  Medium Clinic,8.512306900000000,39.270176499999998,0.000000000000000,Private for profit,Clinic,Adama town,ET040714,East Shewa,ET0407,Oromia,ET04,Adama,Migra Woreda,Approved
1005679,Boku Luboma Health Center,3.867257600000000,38.695004300000001,1259.700000000000045,Public/Government,Health Center,Miyo,ET041216,Borena,ET0412,Oromia,ET04,Boku,Boku,Approved
1015126,Boku Luboma Health Post,3.867201900000000,38.695127700000000,1269.200000000000045,Public/Government,Health Post,Miyo,ET041216,Borena,ET0412,Oromia,ET04,Boku,Boku,Approved
1034786,Boku Primary Clinic,8.277590999999999,39.490603999999998,1978.200072999999975,Private for profit,Clinic,Sire,ET040820,Arsi,ET0408,Oromia,ET04,Sire,Sire,Approved
1037704,Boku Primary Clinic,3.868390200000000,38.692138200000002,1241.200000000000045,Private for profit,Clinic,Miyo,ET041216,Borena,ET0412,Oromia,ET04,Boku,Boku,Approved
1051920,Boku Shanan Health Center,8.500450000000003,39.286900000000003,,Public/Government,Health Center,Adama town,ET040714,East Shewa,ET0407,Oromia,ET04,Adama,Boku Shanan,Approved
1036875,Bokuayto Health Post,11.532349099999999,41.448412400000002,367.000000000000000,Public/Government,Health Post,Asayita,ET020103,Awsi /Zone 1,ET0201,Afar,ET02,Ayssaita,Bokuayto,Approved
1046067,Bola Basic Health Post,6.348950240000000,36.947836959999997,1282.000000000000000,Public/Government,Health Post,Denba Gofa,ET071502,Gofa,ET0715,SNNP,ET07,,Bola,Approved
1046947,Bola Basic Health Post,6.241603333000000,37.063895000000002,1456.700000000000045,Public/Government,Health Post,Zala,ET071503,Gofa,ET0715,SNNP,ET07,,Bola,Approved
1037067,Bola Busha Health post,6.744452300000000,37.618334200000000,1668.000000000000000,Public/Government,Health Post,Ofa,ET070607,Wolayita,ET0706,SNNP,ET07,Busha,Busha,Approved
1015130,Bola Buta Health Post,8.606480800000000,39.211244200000003,1923.000000000000000,Public/Government,Health Post,Lome (OR),ET040704,East Shewa,ET0407,Oromia,ET04,Bola Buta,Bola Buta 01,Approved
1060260,Bola Damaka Health Post,8.859167100000002,37.735082300000002,2421.599999999999909,Public/Government,Health Post,Toke Kutaye,ET040517,West Shewa,ET0405,Oromia,ET04,Bola,Bola Damaka,Approved
1037327,Bola Garda health post,5.983984200000000,37.130674900000002,1293.114258000000063,Public/Government,Health Post,Garda Marta,ET071018,Gamo,ET0710,SNNP,ET07,,Bola Martha,Approved
1060304,Bola Germama Health post,8.853890600000000,37.703996600000004,0.000000000000000,Public/Government,Health Post,Tikur Enchini,ET040509,West Shewa,ET0405,Oromia,ET04,Bola,Bola Germama,Approved
1047472,Bola Health Post,5.197046400000000,36.886600100000003,523.000000000000000,Public/Government,Health Post,Bena Tsemay,ET070705,South Omo,ET0707,SNNP,ET07,,,Approved
1044624,Bola Wanche Basic Health Post,6.762144300000000,37.879125899999998,1802.599999999999909,Public/Government,Health Post,Hobicha Abaya,ET070619,Wolayita,ET0706,SNNP,ET07,Bola Wanche,Bola Wanche,Approved
1037049,Bola Waraza Basic Health Post,6.797552500000000,37.546167400000002,1864.200000000000045,Public/Government,Health Post,Ofa,ET070607,Wolayita,ET0706,SNNP,ET07,Gesuba,Bola Waraza,Approved
1015147,Bolale Health Post,9.852827899999999,36.524601199999999,2214.900000000000091,Public/Government,Health Post,Limu (OR),ET040201,East Wellega,ET0402,Oromia,ET04,Galila,Bolale,Approved
1061273,Bole 17 Health Center,9.002280799999999,38.802430000000001,2362.582503000000088,Public/Government,Health Center,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"14",Approved
1057778,Bole 17/20 Health Center,8.987270000000002,38.780609200000001,2307.449960999999803,Public/Government,Health Center,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"2",Approved
1066476,Bole Airport Medium Clinic,8.988579000000000,38.776364500000000,2308.900000000000091,Other Government,Clinic,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Bole,,Approved
1059869,Bole Bacho Health Post,9.514369400000000,38.755538000000001,2622.900000000000091,Public/Government,Health Post,Wuchale,ET040608,North Shewa (OR),ET0406,Oromia,ET04,Bole Bacho,Bole Bacho,Approved
1057551,Bole Bras Lemlem Pharmacy,8.989155500000003,38.792043999999997,2333.615722999999889,Private for profit,Pharmacy,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"03",Approved
1031430,Bole Drug Store,9.354563600000001,42.058259100000001,2024.299999999999955,Private for profit,Pharmacy,Aweday town,ET041099,East Hararge,ET0410,Oromia,ET04,Maya,"03",Approved
1005690,Bole Health Center,8.652048300000002,39.750992199999999,1154.000000000000000,Public/Government,Health Center,Boset,ET040702,East Shewa,ET0407,Oromia,ET04,Bole Town,Bole 01,Approved
1083153,Bole Health Center Community Pharmacy,8.655002899999999,39.756037900000003,0.000000000000000,Public/Government,Pharmacy,Boset,ET040702,East Shewa,ET0407,Oromia,ET04,Bole,Bole 01,Approved
1015142,Bole Health Post,8.912983000000002,38.546959000000001,,Public/Government,Health Post,Sebeta Hawas,ET042006,Finfine Special,ET0420,Oromia,ET04,Sebeta,Bole,Approved
1055985,Bole Health Post,5.240258800000000,40.014631999999999,1157.799999999999955,Public/Government,Health Post,Deka Suftu,ET050991,Liban,ET0509,Somali,ET05,,,Approved
